Sliding Sketch,Arrivals,ARE
Sl-CM,39280,0.000892346
input_num: 8427, guess: 28, real: 28
Sl-CM,39281,0.000892324
input_num: 2009, guess: 22, real: 22
Sl-CM,39282,0.000892301
input_num: 12457, guess: 8, real: 8
Sl-CM,39283,0.000892278
input_num: 7516, guess: 13, real: 13
Sl-CM,39284,0.000892255
input_num: 10396, guess: 6, real: 6
Sl-CM,39285,0.000892233
input_num: 13937, guess: 3, real: 3
Sl-CM,39286,0.00089221
input_num: 905, guess: 182, real: 182
Sl-CM,39287,0.000892187
input_num: 5723, guess: 3, real: 3
Sl-CM,39288,0.000892165
input_num: 10369, guess: 17, real: 17
Sl-CM,39289,0.000892142
input_num: 16509, guess: 1, real: 1
Sl-CM,39290,0.000892119
input_num: 16203, guess: 2, real: 2
Sl-CM,39291,0.000892097
input_num: 2684, guess: 35, real: 35
Sl-CM,39292,0.000892074
input_num: 13097, guess: 11, real: 11
Sl-CM,39293,0.000892051
input_num: 16515, guess: 1, real: 1
Sl-CM,39294,0.000892028
input_num: 2598, guess: 25, real: 25
Sl-CM,39295,0.000892006
input_num: 2354, guess: 3, real: 3
Sl-CM,39296,0.000891983
input_num: 16247, guess: 8, real: 8
Sl-CM,39297,0.00089196
input_num: 16035, guess: 5, real: 5
Sl-CM,39298,0.000891938
input_num: 11687, guess: 10, real: 10
Sl-CM,39299,0.000891915
input_num: 12051, guess: 3, real: 3
Sl-CM,39300,0.000891892
input_num: 7126, guess: 9, real: 9
Sl-CM,39301,0.00089187
input_num: 15955, guess: 7, real: 7
Sl-CM,39302,0.000891847
input_num: 16027, guess: 4, real: 4
Sl-CM,39303,0.000891824
input_num: 3340, guess: 4, real: 4
Sl-CM,39304,0.000891801
input_num: 5885, guess: 6, real: 6
Sl-CM,39305,0.000891779
input_num: 15962, guess: 2, real: 2
Sl-CM,39306,0.000892321
input_num: 13279, guess: 46, real: 45
Sl-CM,39307,0.000892299
input_num: 2194, guess: 67, real: 67
Sl-CM,39308,0.000892276
input_num: 8847, guess: 3, real: 3
Sl-CM,39309,0.000892253
input_num: 16582, guess: 1, real: 1
Sl-CM,39310,0.000892231
input_num: 11619, guess: 6, real: 6
Sl-CM,39311,0.000892208
input_num: 8761, guess: 4, real: 4
Sl-CM,39312,0.000892185
input_num: 13954, guess: 2, real: 2
Sl-CM,39313,0.000892163
input_num: 10116, guess: 9, real: 9
Sl-CM,39314,0.00089214
input_num: 8040, guess: 6, real: 6
Sl-CM,39315,0.000892117
input_num: 10046, guess: 3, real: 3
Sl-CM,39316,0.000892094
input_num: 13937, guess: 4, real: 4
Sl-CM,39317,0.000892072
input_num: 16352, guess: 1, real: 1
Sl-CM,39318,0.000892049
input_num: 12481, guess: 4, real: 4
Sl-CM,39319,0.000892026
input_num: 8411, guess: 6, real: 6
Sl-CM,39320,0.000892004
input_num: 2260, guess: 63, real: 63
Sl-CM,39321,0.000891981
input_num: 8621, guess: 5, real: 5
Sl-CM,39322,0.000891958
input_num: 4777, guess: 5, real: 5
Sl-CM,39323,0.000891936
input_num: 15606, guess: 1, real: 1
Sl-CM,39324,0.000891913
input_num: 5418, guess: 6, real: 6
Sl-CM,39325,0.00089189
input_num: 16247, guess: 9, real: 9
Sl-CM,39326,0.000891868
input_num: 16120, guess: 2, real: 2
Sl-CM,39327,0.000891845
input_num: 1143, guess: 60, real: 60
Sl-CM,39328,0.000891822
input_num: 2009, guess: 23, real: 23
Sl-CM,39329,0.0008918
input_num: 1583, guess: 8, real: 8
Sl-CM,39330,0.000891777
input_num: 15614, guess: 13, real: 13
Sl-CM,39331,0.000891754
input_num: 1310, guess: 44, real: 44
Sl-CM,39332,0.000891732
input_num: 1659, guess: 120, real: 120
Sl-CM,39333,0.000891709
input_num: 5487, guess: 4, real: 4
Sl-CM,39334,0.000891686
input_num: 12541, guess: 7, real: 7
Sl-CM,39335,0.000891664
input_num: 4249, guess: 28, real: 28
Sl-CM,39336,0.000891641
input_num: 14985, guess: 1, real: 1
Sl-CM,39337,0.000891618
input_num: 15614, guess: 14, real: 14
Sl-CM,39338,0.000891596
input_num: 16220, guess: 2, real: 2
Sl-CM,39339,0.000891573
input_num: 11619, guess: 7, real: 7
Sl-CM,39340,0.00089155
input_num: 8621, guess: 6, real: 6
Sl-CM,39341,0.000891528
input_num: 9268, guess: 17, real: 17
Sl-CM,39342,0.000891505
input_num: 32538, guess: 1, real: 1
Sl-CM,39343,0.000891482
input_num: 14359, guess: 4, real: 4
Sl-CM,39344,0.00089146
input_num: 8435, guess: 16, real: 16
Sl-CM,39345,0.000891437
input_num: 422, guess: 22, real: 22
Sl-CM,39346,0.000891414
input_num: 1228, guess: 114, real: 114
Sl-CM,39347,0.000891392
input_num: 13937, guess: 5, real: 5
Sl-CM,39348,0.000891369
input_num: 8997, guess: 1, real: 1
Sl-CM,39349,0.000891346
input_num: 8220, guess: 10, real: 10
Sl-CM,39350,0.000891324
input_num: 1228, guess: 115, real: 115
Sl-CM,39351,0.000891301
input_num: 4068, guess: 1, real: 1
Sl-CM,39352,0.000891278
input_num: 13100, guess: 2, real: 2
Sl-CM,39353,0.000891256
input_num: 15883, guess: 2, real: 2
Sl-CM,39354,0.000891785
input_num: 13279, guess: 47, real: 46
Sl-CM,39355,0.000891763
input_num: 5542, guess: 11, real: 11
Sl-CM,39356,0.00089174
input_num: 11770, guess: 3, real: 3
Sl-CM,39357,0.000891718
input_num: 5418, guess: 7, real: 7
Sl-CM,39358,0.000891695
input_num: 16099, guess: 1, real: 1
Sl-CM,39359,0.000891672
input_num: 1942, guess: 28, real: 28
Sl-CM,39360,0.00089165
input_num: 9540, guess: 5, real: 5
Sl-CM,39361,0.000891627
input_num: 905, guess: 183, real: 183
Sl-CM,39362,0.000891604
input_num: 16509, guess: 2, real: 2
Sl-CM,39363,0.000891582
input_num: 9058, guess: 1, real: 1
Sl-CM,39364,0.000891559
input_num: 4177, guess: 15, real: 15
Sl-CM,39365,0.000891536
input_num: 8819, guess: 4, real: 4
Sl-CM,39366,0.000891514
input_num: 16414, guess: 1, real: 1
Sl-CM,39367,0.000891491
input_num: 2684, guess: 36, real: 36
Sl-CM,39368,0.000891468
input_num: 14253, guess: 6, real: 6
Sl-CM,39369,0.000891446
input_num: 8799, guess: 5, real: 5
Sl-CM,39370,0.000891423
input_num: 7918, guess: 7, real: 7
Sl-CM,39371,0.0008914
input_num: 16471, guess: 2, real: 2
Sl-CM,39372,0.000891378
input_num: 3631, guess: 95, real: 95
Sl-CM,39373,0.000891355
input_num: 8155, guess: 19, real: 19
Sl-CM,39374,0.000891332
input_num: 2684, guess: 37, real: 37
Sl-CM,39375,0.00089131
input_num: 1440933, guess: 3, real: 3
Sl-CM,39376,0.000891287
input_num: 16280, guess: 3, real: 3
Sl-CM,39377,0.000891805
input_num: 13279, guess: 48, real: 47
Sl-CM,39378,0.000891782
input_num: 13103, guess: 12, real: 12
Sl-CM,39379,0.000893876
input_num: 3282, guess: 13, real: 12
Sl-CM,39380,0.000893853
input_num: 16124, guess: 3, real: 3
Sl-CM,39381,0.00089383
input_num: 13593, guess: 2, real: 2
Sl-CM,39382,0.000893808
input_num: 13937, guess: 6, real: 6
Sl-CM,39383,0.000893785
input_num: 12541, guess: 8, real: 8
Sl-CM,39384,0.000893762
input_num: 9403, guess: 22, real: 22
Sl-CM,39385,0.00089374
input_num: 16404, guess: 2, real: 2
Sl-CM,39386,0.000893717
input_num: 13100, guess: 3, real: 3
Sl-CM,39387,0.000893694
input_num: 8643, guess: 5, real: 5
Sl-CM,39388,0.000893672
input_num: 32538, guess: 2, real: 2
Sl-CM,39389,0.000893649
input_num: 14619, guess: 2, real: 2
Sl-CM,39390,0.000893626
input_num: 685, guess: 19, real: 19
Sl-CM,39391,0.000893604
input_num: 16590, guess: 1, real: 1
Sl-CM,39392,0.000893581
input_num: 2961, guess: 39, real: 39
Sl-CM,39393,0.000893558
input_num: 16536, guess: 2, real: 2
Sl-CM,39394,0.000893535
input_num: 16509, guess: 3, real: 3
Sl-CM,39395,0.000893513
input_num: 16220, guess: 3, real: 3
Sl-CM,39396,0.00089349
input_num: 6144, guess: 13, real: 13
Sl-CM,39397,0.000893467
input_num: 13860, guess: 3, real: 3
Sl-CM,39398,0.000893445
input_num: 13937, guess: 7, real: 7
Sl-CM,39399,0.000893422
input_num: 14894, guess: 2, real: 2
Sl-CM,39400,0.000893399
input_num: 15971, guess: 1, real: 1
Sl-CM,39401,0.000893377
input_num: 1551, guess: 2, real: 2
Sl-CM,39402,0.000893354
input_num: 4572, guess: 8, real: 8
Sl-CM,39403,0.000893331
input_num: 1200, guess: 27, real: 27
Sl-CM,39404,0.000893309
input_num: 11687, guess: 11, real: 11
Sl-CM,39405,0.000893286
input_num: 15614, guess: 15, real: 15
Sl-CM,39406,0.000893263
input_num: 9090, guess: 12, real: 12
Sl-CM,39407,0.000893241
input_num: 1559, guess: 69, real: 69
Sl-CM,39408,0.000893218
input_num: 12096, guess: 2, real: 2
Sl-CM,39409,0.000893195
input_num: 12085, guess: 3, real: 3
Sl-CM,39410,0.000893173
input_num: 8207, guess: 1, real: 1
Sl-CM,39411,0.00089315
input_num: 5422, guess: 14, real: 14
Sl-CM,39412,0.000893127
input_num: 7909, guess: 1, real: 1
Sl-CM,39413,0.000893105
input_num: 15950, guess: 1, real: 1
Sl-CM,39414,0.000893082
input_num: 6144, guess: 14, real: 14
Sl-CM,39415,0.000893059
input_num: 9410, guess: 17, real: 17
Sl-CM,39416,0.000893037
input_num: 3957, guess: 20, real: 20
Sl-CM,39417,0.000893014
input_num: 4777, guess: 6, real: 6
Sl-CM,39418,0.000892991
input_num: 5723, guess: 4, real: 4
Sl-CM,39419,0.000892969
input_num: 11619, guess: 8, real: 8
Sl-CM,39420,0.000892946
input_num: 6819, guess: 10, real: 10
Sl-CM,39421,0.000892923
input_num: 1131, guess: 13, real: 13
Sl-CM,39422,0.000892901
input_num: 5903, guess: 20, real: 20
Sl-CM,39423,0.000893407
input_num: 13279, guess: 49, real: 48
Sl-CM,39424,0.000893384
input_num: 1440933, guess: 4, real: 4
Sl-CM,39425,0.000893361
input_num: 3447, guess: 8, real: 8
Sl-CM,39426,0.000893339
input_num: 16027, guess: 5, real: 5
Sl-CM,39427,0.000893316
input_num: 6144, guess: 15, real: 15
Sl-CM,39428,0.000893293
input_num: 10947, guess: 3, real: 3
Sl-CM,39429,0.000893788
input_num: 13279, guess: 50, real: 49
Sl-CM,39430,0.000893766
input_num: 9403, guess: 23, real: 23
Sl-CM,39431,0.000897366
input_num: 10082, guess: 8, real: 7
Sl-CM,39432,0.000897343
input_num: 16247, guess: 10, real: 10
Sl-CM,39433,0.00089732
input_num: 12085, guess: 4, real: 4
Sl-CM,39434,0.000897298
input_num: 16545, guess: 1, real: 1
Sl-CM,39435,0.000897275
input_num: 7267, guess: 3, real: 3
Sl-CM,39436,0.000897252
input_num: 163155, guess: 2, real: 2
Sl-CM,39437,0.000897229
input_num: 5957, guess: 4, real: 4
Sl-CM,39438,0.000897207
input_num: 2628, guess: 9, real: 9
Sl-CM,39439,0.000897184
input_num: 1385358, guess: 42, real: 42
Sl-CM,39440,0.000897161
input_num: 12677, guess: 5, real: 5
Sl-CM,39441,0.000897138
input_num: 4903, guess: 23, real: 23
Sl-CM,39442,0.000897116
input_num: 9654, guess: 5, real: 5
Sl-CM,39443,0.000897093
input_num: 5903, guess: 21, real: 21
Sl-CM,39444,0.00089707
input_num: 16391, guess: 4, real: 4
Sl-CM,39445,0.000897047
input_num: 3631, guess: 96, real: 96
Sl-CM,39446,0.000897025
input_num: 13249, guess: 2, real: 2
Sl-CM,39447,0.000897002
input_num: 6819, guess: 11, real: 11
Sl-CM,39448,0.000896979
input_num: 1942, guess: 29, real: 29
Sl-CM,39449,0.000896956
input_num: 14015, guess: 2, real: 2
Sl-CM,39450,0.000896934
input_num: 15901, guess: 2, real: 2
Sl-CM,39451,0.000896911
input_num: 16618, guess: 1, real: 1
Sl-CM,39452,0.000896888
input_num: 13989, guess: 1, real: 1
Sl-CM,39453,0.000896865
input_num: 305, guess: 77, real: 77
Sl-CM,39454,0.000896843
input_num: 9363, guess: 11, real: 11
Sl-CM,39455,0.000922165
input_num: 16610, guess: 2, real: 1
Sl-CM,39456,0.000922142
input_num: 14073, guess: 4, real: 4
Sl-CM,39457,0.000922119
input_num: 373112, guess: 1, real: 1
Sl-CM,39458,0.000922095
input_num: 1450, guess: 40, real: 40
Sl-CM,39459,0.000922072
input_num: 12643, guess: 11, real: 11
Sl-CM,39460,0.000922049
input_num: 16220, guess: 4, real: 4
Sl-CM,39461,0.000922025
input_num: 12582, guess: 2, real: 2
Sl-CM,39462,0.000922002
input_num: 2214, guess: 4, real: 4
Sl-CM,39463,0.000921978
input_num: 4893, guess: 24, real: 24
Sl-CM,39464,0.000921955
input_num: 16509, guess: 4, real: 4
Sl-CM,39465,0.000921932
input_num: 10582, guess: 4, real: 4
Sl-CM,39466,0.000921908
input_num: 2260, guess: 64, real: 64
Sl-CM,39467,0.000921885
input_num: 13894, guess: 7, real: 7
Sl-CM,39468,0.000921862
input_num: 1786, guess: 62, real: 62
Sl-CM,39469,0.000921838
input_num: 5422, guess: 15, real: 15
Sl-CM,39470,0.000921815
input_num: 5628, guess: 17, real: 17
Sl-CM,39471,0.000921792
input_num: 893, guess: 110, real: 110
Sl-CM,39472,0.000921768
input_num: 13036, guess: 5, real: 5
Sl-CM,39473,0.000921745
input_num: 12986, guess: 3, real: 3
Sl-CM,39474,0.000922228
input_num: 13279, guess: 51, real: 50
Sl-CM,39475,0.000922205
input_num: 1786, guess: 63, real: 63
Sl-CM,39476,0.000922181
input_num: 1450, guess: 41, real: 41
Sl-CM,39477,0.000922158
input_num: 16447, guess: 2, real: 2
Sl-CM,39478,0.000922135
input_num: 7602, guess: 2, real: 2
Sl-CM,39479,0.000922111
input_num: 8899, guess: 5, real: 5
Sl-CM,39480,0.000922088
input_num: 4893, guess: 25, real: 25
Sl-CM,39481,0.000922065
input_num: 4462, guess: 18, real: 18
Sl-CM,39482,0.000922041
input_num: 14981, guess: 4, real: 4
Sl-CM,39483,0.000922018
input_num: 1432, guess: 49, real: 49
Sl-CM,39484,0.000921995
input_num: 590, guess: 18, real: 18
Sl-CM,39485,0.000921971
input_num: 14619, guess: 3, real: 3
Sl-CM,39486,0.000921948
input_num: 6920, guess: 6, real: 6
Sl-CM,39487,0.000921925
input_num: 15368, guess: 4, real: 4
Sl-CM,39488,0.000921901
input_num: 13937, guess: 8, real: 8
Sl-CM,39489,0.000921878
input_num: 2974, guess: 59, real: 59
Sl-CM,39490,0.000921855
input_num: 122, guess: 153, real: 153
Sl-CM,39491,0.000921831
input_num: 5628, guess: 18, real: 18
Sl-CM,39492,0.000921808
input_num: 9236, guess: 4, real: 4
Sl-CM,39493,0.000921784
input_num: 7476, guess: 4, real: 4
Sl-CM,39494,0.000921761
input_num: 4281, guess: 6, real: 6
Sl-CM,39495,0.000921738
input_num: 10906, guess: 9, real: 9
Sl-CM,39496,0.000921714
input_num: 2831, guess: 2, real: 2
Sl-CM,39497,0.000921691
input_num: 12711, guess: 17, real: 17
Sl-CM,39498,0.000921668
input_num: 6610, guess: 5, real: 5
Sl-CM,39499,0.000921644
input_num: 8763, guess: 5, real: 5
Sl-CM,39500,0.000921621
input_num: 13714, guess: 1, real: 1
Sl-CM,39501,0.000921598
input_num: 16260, guess: 2, real: 2
Sl-CM,39502,0.000921574
input_num: 4248, guess: 3, real: 3
Sl-CM,39503,0.000921551
input_num: 342514, guess: 1, real: 1
Sl-CM,39504,0.000921528
input_num: 16545, guess: 2, real: 2
Sl-CM,39505,0.000921504
input_num: 4926, guess: 66, real: 66
Sl-CM,39506,0.000921481
input_num: 16124, guess: 4, real: 4
Sl-CM,39507,0.000921458
input_num: 16635, guess: 1, real: 1
Sl-CM,39508,0.000921435
input_num: 10947, guess: 4, real: 4
Sl-CM,39509,0.000921411
input_num: 1865, guess: 26, real: 26
Sl-CM,39510,0.000921388
input_num: 12838, guess: 1, real: 1
Sl-CM,39511,0.000921365
input_num: 13714, guess: 2, real: 2
Sl-CM,39512,0.000921341
input_num: 3631, guess: 97, real: 97
Sl-CM,39513,0.000921318
input_num: 7176, guess: 2, real: 2
Sl-CM,39514,0.000921295
input_num: 7862, guess: 8, real: 8
Sl-CM,39515,0.000921271
input_num: 12085, guess: 5, real: 5
Sl-CM,39516,0.000921248
input_num: 7648, guess: 13, real: 13
Sl-CM,39517,0.000921225
input_num: 14680, guess: 1, real: 1
Sl-CM,39518,0.000921201
input_num: 8559, guess: 8, real: 8
Sl-CM,39519,0.000921178
input_num: 11619, guess: 9, real: 9
Sl-CM,39520,0.000921155
input_num: 578, guess: 8, real: 8
Sl-CM,39521,0.000921131
input_num: 1694, guess: 45, real: 45
Sl-CM,39522,0.000921108
input_num: 16584, guess: 1, real: 1
Sl-CM,39523,0.000921085
input_num: 9090, guess: 13, real: 13
Sl-CM,39524,0.000921061
input_num: 15236, guess: 1, real: 1
Sl-CM,39525,0.000921038
input_num: 8233, guess: 11, real: 11
Sl-CM,39526,0.000921015
input_num: 1818, guess: 11, real: 11
Sl-CM,39527,0.000920992
input_num: 9585, guess: 2, real: 2
Sl-CM,39528,0.000920968
input_num: 16247, guess: 11, real: 11
Sl-CM,39529,0.000920945
input_num: 2486915, guess: 7, real: 7
Sl-CM,39530,0.000920922
input_num: 7648, guess: 14, real: 14
Sl-CM,39531,0.000920898
input_num: 8450, guess: 9, real: 9
Sl-CM,39532,0.000920875
input_num: 10947, guess: 5, real: 5
Sl-CM,39533,0.000933499
input_num: 15872, guess: 3, real: 2
Sl-CM,39534,0.000933476
input_num: 5422, guess: 16, real: 16
Sl-CM,39535,0.000933452
input_num: 2831, guess: 3, real: 3
Sl-CM,39536,0.000933429
input_num: 9403, guess: 24, real: 24
Sl-CM,39537,0.000933405
input_num: 12707, guess: 16, real: 16
Sl-CM,39538,0.000933381
input_num: 1595, guess: 15, real: 15
Sl-CM,39539,0.000933358
input_num: 2274, guess: 18, real: 18
Sl-CM,39540,0.00093383
input_num: 13279, guess: 52, real: 51
Sl-CM,39541,0.000933806
input_num: 13937, guess: 9, real: 9
Sl-CM,39542,0.000933783
input_num: 5548, guess: 9, real: 9
Sl-CM,39543,0.000933759
input_num: 10906, guess: 10, real: 10
Sl-CM,39544,0.000933736
input_num: 10391, guess: 6, real: 6
Sl-CM,39545,0.000933712
input_num: 2131, guess: 90, real: 90
Sl-CM,39546,0.000933688
input_num: 4281, guess: 7, real: 7
Sl-CM,39547,0.000933665
input_num: 8505, guess: 13, real: 13
Sl-CM,39548,0.000933641
input_num: 3474, guess: 46, real: 46
Sl-CM,39549,0.000933618
input_num: 11577, guess: 4, real: 4
Sl-CM,39550,0.000933594
input_num: 15901, guess: 3, real: 3
Sl-CM,39551,0.00093357
input_num: 16545, guess: 3, real: 3
Sl-CM,39552,0.000933547
input_num: 3957, guess: 21, real: 21
Sl-CM,39553,0.000933523
input_num: 15368, guess: 5, real: 5
Sl-CM,39554,0.0009335
input_num: 11619, guess: 10, real: 10
Sl-CM,39555,0.000933476
input_num: 10751, guess: 2, real: 2
Sl-CM,39556,0.000933452
input_num: 12943, guess: 10, real: 10
Sl-CM,39557,0.000933429
input_num: 9403, guess: 25, real: 25
Sl-CM,39558,0.000933405
input_num: 5348, guess: 6, real: 6
Sl-CM,39559,0.000933868
input_num: 13279, guess: 53, real: 52
Sl-CM,39560,0.000933844
input_num: 16135, guess: 1, real: 1
Sl-CM,39561,0.000933821
input_num: 1219, guess: 138, real: 138
Sl-CM,39562,0.000933797
input_num: 7918, guess: 8, real: 8
Sl-CM,39563,0.000933773
input_num: 2974, guess: 60, real: 60
Sl-CM,39564,0.00093375
input_num: 578, guess: 9, real: 9
Sl-CM,39565,0.000933726
input_num: 11907, guess: 1, real: 1
Sl-CM,39566,0.000933702
input_num: 16035, guess: 6, real: 6
Sl-CM,39567,0.000933679
input_num: 13249, guess: 3, real: 3
Sl-CM,39568,0.000933655
input_num: 5723, guess: 5, real: 5
Sl-CM,39569,0.000933632
input_num: 13581, guess: 2, real: 2
Sl-CM,39570,0.000933608
input_num: 9363, guess: 12, real: 12
Sl-CM,39571,0.000933585
input_num: 2587612, guess: 4, real: 4
Sl-CM,39572,0.000933561
input_num: 15045, guess: 3, real: 3
Sl-CM,39573,0.000933537
input_num: 2757, guess: 33, real: 33
Sl-CM,39574,0.000933514
input_num: 14073, guess: 5, real: 5
Sl-CM,39575,0.00093349
input_num: 2362, guess: 9, real: 9
Sl-CM,39576,0.000933467
input_num: 9654, guess: 6, real: 6
Sl-CM,39577,0.000933443
input_num: 9345, guess: 15, real: 15
Sl-CM,39578,0.000933419
input_num: 4926, guess: 67, real: 67
Sl-CM,39579,0.000933396
input_num: 12138, guess: 11, real: 11
Sl-CM,39580,0.000933372
input_num: 9585, guess: 3, real: 3
Sl-CM,39581,0.000933349
input_num: 5723, guess: 6, real: 6
Sl-CM,39582,0.000933325
input_num: 9116, guess: 6, real: 6
Sl-CM,39583,0.000933301
input_num: 10897, guess: 5, real: 5
Sl-CM,39584,0.000933278
input_num: 14015, guess: 3, real: 3
Sl-CM,39585,0.000933254
input_num: 8899, guess: 6, real: 6
Sl-CM,39586,0.000933231
input_num: 12257, guess: 3, real: 3
Sl-CM,39587,0.000933207
input_num: 6610, guess: 6, real: 6
Sl-CM,39588,0.00100896
input_num: 9801, guess: 4, real: 1
Sl-CM,39589,0.00100894
input_num: 14455, guess: 5, real: 5
Sl-CM,39590,0.00100891
input_num: 9618, guess: 2, real: 2
Sl-CM,39591,0.00100889
input_num: 4592, guess: 10, real: 10
Sl-CM,39592,0.00100886
input_num: 5348, guess: 7, real: 7
Sl-CM,39593,0.00100884
input_num: 11619, guess: 11, real: 11
Sl-CM,39594,0.00100881
input_num: 7106, guess: 2, real: 2
Sl-CM,39595,0.00100879
input_num: 9324, guess: 7, real: 7
Sl-CM,39596,0.00100876
input_num: 13433, guess: 6, real: 6
Sl-CM,39597,0.00100873
input_num: 10897, guess: 6, real: 6
Sl-CM,39598,0.00100871
input_num: 3446, guess: 13, real: 13
Sl-CM,39599,0.00100868
input_num: 8559, guess: 9, real: 9
Sl-CM,39600,0.00100866
input_num: 832, guess: 151, real: 151
Sl-CM,39601,0.00100863
input_num: 1768, guess: 17, real: 17
Sl-CM,39602,0.00100861
input_num: 9403, guess: 26, real: 26
Sl-CM,39603,0.00100858
input_num: 8643, guess: 6, real: 6
Sl-CM,39604,0.00100856
input_num: 7436, guess: 11, real: 11
Sl-CM,39605,0.00100853
input_num: 685, guess: 20, real: 20
Sl-CM,39606,0.00100851
input_num: 9403, guess: 27, real: 27
Sl-CM,39607,0.00101164
input_num: 14113, guess: 9, real: 8
Sl-CM,39608,0.00101161
input_num: 5903, guess: 22, real: 22
Sl-CM,39609,0.00101159
input_num: 3093, guess: 5, real: 5
Sl-CM,39610,0.00101156
input_num: 4110, guess: 9, real: 9
Sl-CM,39611,0.00101153
input_num: 1666, guess: 44, real: 44
Sl-CM,39612,0.00101151
input_num: 9618, guess: 3, real: 3
Sl-CM,39613,0.00101148
input_num: 16035, guess: 7, real: 7
Sl-CM,39614,0.00101146
input_num: 15840, guess: 2, real: 2
Sl-CM,39615,0.00101143
input_num: 10329, guess: 1, real: 1
Sl-CM,39616,0.00101141
input_num: 7689, guess: 1, real: 1
Sl-CM,39617,0.00101138
input_num: 1490, guess: 51, real: 51
Sl-CM,39618,0.00101136
input_num: 1450, guess: 42, real: 42
Sl-CM,39619,0.00101133
input_num: 2260, guess: 65, real: 65
Sl-CM,39620,0.0010113
input_num: 7399, guess: 3, real: 3
Sl-CM,39621,0.00101128
input_num: 1559, guess: 70, real: 70
Sl-CM,39622,0.00101125
input_num: 8151, guess: 16, real: 16
Sl-CM,39623,0.00101123
input_num: 62, guess: 3, real: 3
Sl-CM,39624,0.0010112
input_num: 10906, guess: 11, real: 11
Sl-CM,39625,0.00101118
input_num: 14455, guess: 6, real: 6
Sl-CM,39626,0.00101115
input_num: 8643, guess: 7, real: 7
Sl-CM,39627,0.00101113
input_num: 332, guess: 33, real: 33
Sl-CM,39628,0.0010111
input_num: 3853, guess: 21, real: 21
Sl-CM,39629,0.00101107
input_num: 3114, guess: 42, real: 42
Sl-CM,39630,0.00101105
input_num: 14047, guess: 5, real: 5
Sl-CM,39631,0.00101102
input_num: 7679, guess: 4, real: 4
Sl-CM,39632,0.001011
input_num: 14770, guess: 7, real: 7
Sl-CM,39633,0.00101097
input_num: 5348, guess: 8, real: 8
Sl-CM,39634,0.00101095
input_num: 13209, guess: 2, real: 2
Sl-CM,39635,0.00104877
input_num: 9801, guess: 5, real: 2
Sl-CM,39636,0.00104874
input_num: 9090, guess: 14, real: 14
Sl-CM,39637,0.00104871
input_num: 6247, guess: 3, real: 3
Sl-CM,39638,0.00104869
input_num: 16679, guess: 1, real: 1
Sl-CM,39639,0.00104866
input_num: 9324, guess: 8, real: 8
Sl-CM,39640,0.00104863
input_num: 12413, guess: 5, real: 5
Sl-CM,39641,0.00104861
input_num: 12943, guess: 11, real: 11
Sl-CM,39642,0.00104858
input_num: 10897, guess: 7, real: 7
Sl-CM,39643,0.00104856
input_num: 5645, guess: 7, real: 7
Sl-CM,39644,0.00104853
input_num: 9345, guess: 16, real: 16
Sl-CM,39645,0.0010485
input_num: 7516, guess: 14, real: 14
Sl-CM,39646,0.00104848
input_num: 12138, guess: 12, real: 12
Sl-CM,39647,0.00104845
input_num: 9416, guess: 3, real: 3
Sl-CM,39648,0.00104842
input_num: 3191, guess: 18, real: 18
Sl-CM,39649,0.0010484
input_num: 7948, guess: 2, real: 2
Sl-CM,39650,0.00104837
input_num: 10947, guess: 6, real: 6
Sl-CM,39651,0.00109878
input_num: 1750627, guess: 3, real: 1
Sl-CM,39652,0.00109876
input_num: 16671, guess: 1, real: 1
Sl-CM,39653,0.00109873
input_num: 10906, guess: 12, real: 12
Sl-CM,39654,0.0010987
input_num: 9410, guess: 18, real: 18
Sl-CM,39655,0.00109867
input_num: 1194, guess: 19, real: 19
Sl-CM,39656,0.00109865
input_num: 1980, guess: 9, real: 9
Sl-CM,39657,0.00109862
input_num: 3857, guess: 9, real: 9
Sl-CM,39658,0.00109859
input_num: 1115144, guess: 6, real: 6
Sl-CM,39659,0.00109856
input_num: 15614, guess: 16, real: 16
Sl-CM,39660,0.00109853
input_num: 12643, guess: 12, real: 12
Sl-CM,39661,0.00109851
input_num: 16023, guess: 6, real: 6
Sl-CM,39662,0.00109848
input_num: 14253, guess: 7, real: 7
Sl-CM,39663,0.00109845
input_num: 12293, guess: 1, real: 1
Sl-CM,39664,0.00109842
input_num: 12034, guess: 15, real: 15
Sl-CM,39665,0.0010984
input_num: 10897, guess: 8, real: 8
Sl-CM,39666,0.00109837
input_num: 3012, guess: 20, real: 20
Sl-CM,39667,0.00109834
input_num: 13087, guess: 13, real: 13
Sl-CM,39668,0.00109831
input_num: 1288, guess: 44, real: 44
Sl-CM,39669,0.00109829
input_num: 3857, guess: 10, real: 10
Sl-CM,39670,0.00109826
input_num: 373112, guess: 2, real: 2
Sl-CM,39671,0.00109823
input_num: 6445, guess: 15, real: 15
Sl-CM,39672,0.0010982
input_num: 4203, guess: 52, real: 52
Sl-CM,39673,0.00109817
input_num: 16346, guess: 1, real: 1
Sl-CM,39674,0.00109815
input_num: 13209, guess: 3, real: 3
Sl-CM,39675,0.00109812
input_num: 11142, guess: 1, real: 1
Sl-CM,39676,0.00109809
input_num: 7230, guess: 14, real: 14
Sl-CM,39677,0.00109806
input_num: 16203, guess: 3, real: 3
Sl-CM,39678,0.00109804
input_num: 5416, guess: 22, real: 22
Sl-CM,39679,0.00109801
